Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
20/11/2010;12:42:00;0.738;0.060;242.530;4.000;0.000;0.000;0.000
20/11/2010;12:43:00;0.336;0.070;243.490;1.600;0.000;0.000;0.000
20/11/2010;12:44:00;0.372;0.000;244.090;1.600;0.000;0.000;0.000
20/11/2010;12:45:00;0.388;0.056;244.350;1.600;1.000;0.000;0.000
20/11/2010;12:46:00;0.524;0.116;244.010;2.200;2.000;0.000;0.000
20/11/2010;12:47:00;0.538;0.116;244.200;2.200;1.000;0.000;0.000
20/11/2010;12:48:00;0.528;0.118;243.880;2.200;1.000;0.000;0.000
20/11/2010;12:49:00;0.522;0.118;243.490;2.200;1.000;0.000;0.000
20/11/2010;12:50:00;0.488;0.120;241.200;2.000;2.000;0.000;0.000
20/11/2010;12:51:00;0.490;0.122;240.060;2.200;1.000;0.000;0.000
20/11/2010;12:52:00;0.490;0.118;242.250;2.000;1.000;0.000;0.000
20/11/2010;12:53:00;0.542;0.064;242.550;2.400;1.000;0.000;0.000
20/11/2010;12:54:00;0.590;0.000;241.730;2.400;1.000;0.000;0.000
20/11/2010;12:55:00;0.588;0.000;241.630;2.400;2.000;0.000;0.000
20/11/2010;12:56:00;0.590;0.000;241.030;2.400;1.000;0.000;0.000
20/11/2010;12:57:00;0.586;0.000;241.050;2.400;1.000;0.000;0.000
20/11/2010;12:58:00;0.526;0.000;241.280;2.200;1.000;0.000;0.000
20/11/2010;12:59:00;0.484;0.054;241.350;2.000;2.000;0.000;0.000
20/11/2010;13:00:00;0.478;0.056;241.530;2.000;1.000;0.000;0.000
20/11/2010;13:01:00;0.476;0.054;241.050;2.000;1.000;0.000;0.000
20/11/2010;13:02:00;0.474;0.084;241.380;2.000;1.000;0.000;0.000
20/11/2010;13:03:00;0.434;0.092;242.470;1.800;1.000;0.000;0.000
20/11/2010;13:04:00;0.466;0.074;241.740;2.000;1.000;0.000;0.000
20/11/2010;13:05:00;1.832;0.048;239.550;8.800;21.000;0.000;0.000
20/11/2010;13:06:00;2.660;0.000;238.840;11.000;38.000;0.000;0.000
20/11/2010;13:07:00;2.750;0.120;239.760;11.400;38.000;0.000;0.000
20/11/2010;13:08:00;2.736;0.138;239.360;11.400;38.000;0.000;0.000
20/11/2010;13:09:00;2.734;0.136;239.010;11.400;38.000;0.000;0.000
20/11/2010;13:10:00;2.744;0.140;239.720;11.400;38.000;0.000;0.000
20/11/2010;13:11:00;2.730;0.138;239.120;11.400;38.000;0.000;0.000
20/11/2010;13:12:00;2.686;0.082;239.020;11.200;37.000;0.000;0.000
20/11/2010;13:13:00;2.620;0.000;238.530;11.000;38.000;0.000;0.000
20/11/2010;13:14:00;2.636;0.000;239.460;11.000;38.000;0.000;0.000
20/11/2010;13:15:00;0.742;0.000;241.720;4.400;9.000;0.000;0.000
20/11/2010;13:16:00;0.406;0.000;242.410;1.600;2.000;0.000;0.000
20/11/2010;13:17:00;0.370;0.070;242.330;1.600;1.000;0.000;0.000
20/11/2010;13:18:00;0.366;0.070;241.670;1.600;1.000;0.000;0.000
20/11/2010;13:19:00;0.370;0.070;241.340;1.600;1.000;0.000;0.000
20/11/2010;13:20:00;0.366;0.072;240.310;1.600;1.000;0.000;0.000
20/11/2010;13:21:00;0.368;0.070;240.800;1.600;2.000;0.000;0.000
20/11/2010;13:22:00;0.366;0.070;241.630;1.600;1.000;0.000;0.000
20/11/2010;13:23:00;0.370;0.068;242.020;1.600;1.000;0.000;0.000
20/11/2010;13:24:00;0.368;0.068;241.900;1.600;1.000;0.000;0.000
20/11/2010;13:25:00;0.370;0.068;242.410;1.600;2.000;0.000;0.000
20/11/2010;13:26:00;0.362;0.066;241.810;1.600;1.000;0.000;0.000
20/11/2010;13:27:00;0.378;0.046;241.890;1.600;1.000;0.000;0.000
20/11/2010;13:28:00;0.460;0.068;242.250;1.800;1.000;0.000;0.000
20/11/2010;13:29:00;0.458;0.070;242.640;1.800;2.000;0.000;0.000
20/11/2010;13:30:00;0.456;0.066;241.760;1.800;1.000;0.000;0.000
20/11/2010;13:31:00;1.114;0.056;240.340;5.200;1.000;0.000;8.000
20/11/2010;13:32:00;1.566;0.052;240.630;6.400;1.000;0.000;19.000
20/11/2010;13:33:00;1.554;0.054;241.160;6.400;2.000;0.000;18.000
20/11/2010;13:34:00;1.530;0.052;240.390;6.200;1.000;0.000;18.000
20/11/2010;13:35:00;1.522;0.054;240.570;6.200;1.000;0.000;18.000
20/11/2010;13:36:00;1.516;0.052;240.250;6.200;1.000;0.000;18.000
20/11/2010;13:37:00;1.518;0.052;240.740;6.200;2.000;0.000;18.000
20/11/2010;13:38:00;1.526;0.054;241.130;6.200;1.000;0.000;18.000
20/11/2010;13:39:00;1.522;0.054;241.230;6.200;1.000;0.000;18.000
20/11/2010;13:40:00;1.522;0.054;240.990;6.200;1.000;0.000;18.000
20/11/2010;13:41:00;1.508;0.050;240.100;6.200;2.000;0.000;17.000
20/11/2010;13:42:00;1.500;0.048;239.340;6.200;1.000;0.000;18.000
20/11/2010;13:43:00;1.582;0.128;239.380;6.600;1.000;0.000;17.000
20/11/2010;13:44:00;1.602;0.154;240.630;6.600;1.000;0.000;18.000
20/11/2010;13:45:00;1.610;0.158;241.100;6.600;1.000;0.000;18.000
20/11/2010;13:46:00;1.538;0.070;240.450;6.400;2.000;0.000;18.000
20/11/2010;13:47:00;1.496;0.000;239.610;6.200;1.000;0.000;17.000
20/11/2010;13:48:00;1.494;0.000;239.260;6.200;1.000;0.000;18.000
20/11/2010;13:49:00;1.482;0.000;238.810;6.200;1.000;0.000;18.000
20/11/2010;13:50:00;1.470;0.000;237.390;6.200;2.000;0.000;17.000
20/11/2010;13:51:00;1.448;0.000;235.890;6.000;1.000;0.000;17.000
20/11/2010;13:52:00;1.396;0.054;235.250;5.800;1.000;0.000;17.000
20/11/2010;13:53:00;1.384;0.086;236.350;5.800;1.000;0.000;17.000
20/11/2010;13:54:00;1.380;0.086;235.820;5.800;1.000;0.000;17.000
20/11/2010;13:55:00;1.400;0.082;237.720;5.800;2.000;0.000;17.000
20/11/2010;13:56:00;1.418;0.080;239.010;5.800;1.000;0.000;18.000
20/11/2010;13:57:00;1.414;0.076;238.440;5.800;1.000;0.000;17.000
20/11/2010;13:58:00;1.412;0.080;238.690;5.800;2.000;0.000;18.000
20/11/2010;13:59:00;1.424;0.078;240.310;5.800;1.000;0.000;18.000
20/11/2010;14:00:00;1.402;0.082;238.280;5.800;1.000;0.000;17.000
20/11/2010;14:01:00;1.392;0.084;237.230;5.800;1.000;0.000;17.000
20/11/2010;14:02:00;1.508;0.000;237.590;6.200;1.000;0.000;18.000
20/11/2010;14:03:00;1.494;0.000;237.070;6.200;1.000;0.000;17.000
20/11/2010;14:04:00;1.476;0.000;235.610;6.200;1.000;0.000;17.000
20/11/2010;14:05:00;1.476;0.000;235.790;6.200;2.000;0.000;17.000
20/11/2010;14:06:00;1.470;0.070;236.110;6.200;1.000;0.000;17.000
20/11/2010;14:07:00;1.264;0.070;235.860;5.600;0.000;0.000;16.000
20/11/2010;14:08:00;0.406;0.086;237.150;1.800;1.000;0.000;0.000
20/11/2010;14:09:00;0.446;0.064;236.740;1.800;1.000;0.000;0.000
20/11/2010;14:10:00;0.468;0.066;238.690;2.000;1.000;0.000;0.000
20/11/2010;14:11:00;0.468;0.064;239.060;2.000;2.000;0.000;0.000
20/11/2010;14:12:00;0.448;0.058;239.060;1.800;1.000;0.000;0.000
20/11/2010;14:13:00;0.448;0.058;238.910;1.800;1.000;0.000;0.000
20/11/2010;14:14:00;0.448;0.064;240.480;1.800;1.000;0.000;0.000
20/11/2010;14:15:00;0.452;0.066;241.150;1.800;1.000;0.000;0.000
20/11/2010;14:16:00;0.440;0.074;240.770;1.800;1.000;0.000;0.000
20/11/2010;14:17:00;0.422;0.102;240.880;1.800;1.000;0.000;0.000
20/11/2010;14:18:00;0.412;0.100;241.190;1.800;1.000;0.000;0.000
20/11/2010;14:19:00;0.488;0.134;241.000;2.200;0.000;0.000;0.000
20/11/2010;14:20:00;1.210;0.068;240.700;6.600;11.000;0.000;0.000
20/11/2010;14:21:00;2.624;0.000;239.190;10.800;38.000;0.000;0.000
20/11/2010;14:22:00;2.630;0.000;239.730;10.800;38.000;0.000;0.000
20/11/2010;14:23:00;2.618;0.000;239.350;10.800;37.000;0.000;0.000
20/11/2010;14:24:00;2.626;0.000;239.820;10.800;38.000;0.000;0.000
20/11/2010;14:25:00;2.622;0.000;239.930;10.800;38.000;0.000;0.000
20/11/2010;14:26:00;2.606;0.000;239.090;10.800;38.000;0.000;0.000
20/11/2010;14:27:00;2.600;0.000;238.690;10.800;37.000;0.000;0.000
20/11/2010;14:28:00;2.578;0.000;239.690;10.600;38.000;0.000;0.000
20/11/2010;14:29:00;2.558;0.080;240.020;10.600;38.000;0.000;0.000
20/11/2010;14:30:00;2.536;0.080;239.830;10.600;38.000;0.000;0.000
20/11/2010;14:31:00;2.632;0.082;239.670;11.000;38.000;0.000;0.000
20/11/2010;14:32:00;2.660;0.080;240.230;11.000;37.000;0.000;0.000
20/11/2010;14:33:00;1.534;0.068;242.180;7.800;23.000;0.000;0.000
20/11/2010;14:34:00;0.396;0.066;242.630;1.600;0.000;0.000;0.000
20/11/2010;14:35:00;0.398;0.066;242.680;1.600;0.000;0.000;0.000
20/11/2010;14:36:00;0.512;0.070;242.720;2.200;0.000;0.000;0.000
20/11/2010;14:37:00;0.518;0.110;243.110;2.200;0.000;0.000;0.000
20/11/2010;14:38:00;0.504;0.078;243.990;2.000;0.000;0.000;0.000
20/11/2010;14:39:00;0.496;0.076;244.480;2.000;0.000;0.000;0.000
20/11/2010;14:40:00;0.494;0.074;244.240;2.000;0.000;0.000;0.000
20/11/2010;14:41:00;0.490;0.068;242.900;2.000;0.000;0.000;0.000
20/11/2010;14:42:00;0.486;0.064;241.710;2.000;0.000;0.000;0.000
20/11/2010;14:43:00;0.482;0.058;240.470;2.000;0.000;0.000;0.000
20/11/2010;14:44:00;0.482;0.058;240.600;2.000;0.000;0.000;0.000
20/11/2010;14:45:00;0.476;0.062;241.380;2.000;0.000;0.000;0.000
20/11/2010;14:46:00;0.482;0.066;242.140;2.000;0.000;0.000;0.000
20/11/2010;14:47:00;0.488;0.068;242.990;2.000;0.000;0.000;0.000
20/11/2010;14:48:00;0.486;0.068;242.890;2.000;0.000;0.000;0.000
20/11/2010;14:49:00;0.486;0.068;242.940;2.000;0.000;0.000;0.000
20/11/2010;14:50:00;0.486;0.070;243.200;2.000;0.000;0.000;0.000
20/11/2010;14:51:00;0.484;0.074;244.350;2.000;0.000;0.000;0.000
20/11/2010;14:52:00;0.482;0.076;244.410;2.000;0.000;0.000;0.000
20/11/2010;14:53:00;0.464;0.060;245.230;1.800;0.000;0.000;0.000
20/11/2010;14:54:00;0.386;0.058;246.120;1.600;0.000;0.000;0.000
20/11/2010;14:55:00;0.420;0.000;244.750;1.800;0.000;0.000;0.000
20/11/2010;14:56:00;0.456;0.000;243.440;1.800;0.000;0.000;0.000
20/11/2010;14:57:00;0.458;0.000;243.940;1.800;0.000;0.000;0.000
20/11/2010;14:58:00;0.458;0.000;243.840;1.800;0.000;0.000;0.000
20/11/2010;14:59:00;0.454;0.000;242.900;1.800;0.000;0.000;0.000
20/11/2010;15:00:00;0.456;0.000;243.660;1.800;0.000;0.000;0.000
20/11/2010;15:01:00;0.454;0.000;242.920;1.800;0.000;0.000;0.000
20/11/2010;15:02:00;0.456;0.000;242.570;1.800;0.000;0.000;0.000
20/11/2010;15:03:00;0.456;0.000;242.670;1.800;0.000;0.000;0.000
20/11/2010;15:04:00;0.424;0.000;243.010;1.800;0.000;0.000;0.000
20/11/2010;15:05:00;0.384;0.066;242.640;1.600;0.000;0.000;0.000
20/11/2010;15:06:00;0.358;0.062;244.030;1.600;0.000;0.000;0.000
20/11/2010;15:07:00;0.288;0.046;244.760;1.200;0.000;0.000;0.000
20/11/2010;15:08:00;0.310;0.000;243.020;1.400;0.000;0.000;0.000
20/11/2010;15:09:00;0.312;0.000;243.170;1.400;0.000;0.000;0.000
20/11/2010;15:10:00;0.376;0.068;242.300;1.600;0.000;0.000;0.000
20/11/2010;15:11:00;0.376;0.070;243.010;1.600;0.000;0.000;0.000
20/11/2010;15:12:00;0.376;0.074;243.790;1.600;0.000;0.000;0.000
20/11/2010;15:13:00;0.462;0.070;243.870;1.800;0.000;0.000;0.000
20/11/2010;15:14:00;0.582;0.070;244.100;2.600;0.000;0.000;0.000
20/11/2010;15:15:00;1.634;0.060;243.540;6.600;0.000;0.000;18.000
20/11/2010;15:16:00;1.614;0.058;243.260;6.600;0.000;0.000;18.000
20/11/2010;15:17:00;1.592;0.056;242.380;6.400;0.000;0.000;19.000
20/11/2010;15:18:00;1.572;0.054;241.570;6.400;0.000;0.000;18.000
20/11/2010;15:19:00;1.560;0.052;241.020;6.400;0.000;0.000;18.000
20/11/2010;15:20:00;1.540;0.048;239.650;6.400;0.000;0.000;18.000
20/11/2010;15:21:00;1.554;0.052;240.930;6.400;0.000;0.000;17.000
20/11/2010;15:22:00;1.628;0.140;241.310;6.800;0.000;0.000;18.000
20/11/2010;15:23:00;1.620;0.172;240.320;6.800;0.000;1.000;18.000
20/11/2010;15:24:00;1.608;0.168;239.760;6.600;0.000;2.000;18.000
20/11/2010;15:25:00;1.596;0.164;238.850;6.600;0.000;1.000;17.000
20/11/2010;15:26:00;1.606;0.168;239.750;6.600;0.000;1.000;18.000
20/11/2010;15:27:00;1.556;0.092;240.120;6.400;0.000;2.000;18.000
20/11/2010;15:28:00;1.530;0.000;241.210;6.200;0.000;1.000;18.000
20/11/2010;15:29:00;1.526;0.000;241.250;6.200;0.000;2.000;17.000
20/11/2010;15:30:00;1.518;0.000;240.610;6.200;0.000;1.000;18.000
20/11/2010;15:31:00;1.422;0.000;240.220;5.800;0.000;1.000;18.000
20/11/2010;15:32:00;1.480;0.106;240.330;6.200;0.000;2.000;18.000
20/11/2010;15:33:00;1.490;0.144;240.170;6.200;0.000;1.000;17.000
20/11/2010;15:34:00;1.508;0.150;241.730;6.200;0.000;2.000;18.000
20/11/2010;15:35:00;1.682;0.154;243.110;6.800;0.000;1.000;18.000
20/11/2010;15:36:00;1.712;0.154;243.270;7.000;0.000;2.000;18.000
20/11/2010;15:37:00;1.518;0.158;243.530;6.200;0.000;1.000;19.000
20/11/2010;15:38:00;1.504;0.152;242.380;6.200;0.000;1.000;18.000
20/11/2010;15:39:00;1.512;0.152;242.550;6.200;0.000;2.000;18.000
20/11/2010;15:40:00;1.498;0.148;240.990;6.200;0.000;1.000;18.000
20/11/2010;15:41:00;1.438;0.052;241.460;5.800;0.000;1.000;17.000
20/11/2010;15:42:00;1.420;0.000;240.240;5.800;0.000;2.000;18.000
20/11/2010;15:43:00;1.500;0.130;240.050;6.200;0.000;1.000;18.000
20/11/2010;15:44:00;1.528;0.174;240.570;6.400;0.000;1.000;18.000
20/11/2010;15:45:00;1.530;0.178;241.140;6.400;0.000;2.000;17.000
20/11/2010;15:46:00;1.532;0.178;241.440;6.400;0.000;1.000;18.000
20/11/2010;15:47:00;1.538;0.182;241.850;6.400;0.000;1.000;18.000
20/11/2010;15:48:00;1.542;0.186;242.560;6.400;0.000;1.000;18.000
20/11/2010;15:49:00;1.530;0.180;241.590;6.400;0.000;2.000;18.000
20/11/2010;15:50:00;1.548;0.190;243.430;6.400;0.000;1.000;18.000
20/11/2010;15:51:00;1.544;0.190;243.540;6.400;0.000;1.000;18.000
20/11/2010;15:52:00;1.530;0.186;242.720;6.200;0.000;1.000;18.000
20/11/2010;15:53:00;1.530;0.184;242.680;6.200;0.000;2.000;19.000
20/11/2010;15:54:00;1.528;0.184;242.360;6.200;0.000;1.000;18.000
20/11/2010;15:55:00;1.528;0.184;242.420;6.200;0.000;1.000;18.000
20/11/2010;15:56:00;1.528;0.184;242.510;6.200;0.000;1.000;18.000
20/11/2010;15:57:00;1.528;0.184;242.390;6.200;0.000;2.000;18.000
20/11/2010;15:58:00;1.506;0.176;240.830;6.200;0.000;1.000;17.000
20/11/2010;15:59:00;1.512;0.178;241.130;6.200;0.000;1.000;18.000
20/11/2010;16:00:00;1.500;0.172;241.230;6.200;0.000;1.000;18.000
20/11/2010;16:01:00;1.414;0.000;241.120;5.800;0.000;1.000;18.000
20/11/2010;16:02:00;1.416;0.046;241.160;5.800;0.000;2.000;18.000
20/11/2010;16:03:00;1.418;0.046;241.310;5.800;0.000;1.000;18.000
20/11/2010;16:04:00;1.462;0.046;241.760;6.000;0.000;1.000;18.000
20/11/2010;16:05:00;1.530;0.046;241.990;6.200;0.000;1.000;17.000
20/11/2010;16:06:00;1.534;0.048;242.270;6.200;0.000;1.000;18.000
20/11/2010;16:07:00;1.518;0.000;240.840;6.200;0.000;1.000;18.000
20/11/2010;16:08:00;1.552;0.078;240.190;6.400;0.000;2.000;18.000
20/11/2010;16:09:00;1.594;0.148;241.000;6.600;0.000;1.000;18.000
20/11/2010;16:10:00;1.612;0.154;242.490;6.600;0.000;1.000;18.000
20/11/2010;16:11:00;1.608;0.154;242.210;6.600;0.000;1.000;18.000
20/11/2010;16:12:00;1.604;0.152;241.940;6.600;0.000;1.000;18.000
20/11/2010;16:13:00;1.596;0.150;241.410;6.600;0.000;2.000;18.000
20/11/2010;16:14:00;1.604;0.154;242.240;6.600;0.000;1.000;18.000
20/11/2010;16:15:00;1.602;0.152;242.070;6.600;0.000;1.000;18.000
20/11/2010;16:16:00;1.586;0.148;240.780;6.600;0.000;1.000;17.000
20/11/2010;16:17:00;1.644;0.206;239.970;6.800;0.000;1.000;18.000
20/11/2010;16:18:00;1.612;0.178;240.420;6.600;0.000;1.000;18.000
20/11/2010;16:19:00;1.606;0.178;240.820;6.600;0.000;2.000;18.000
20/11/2010;16:20:00;1.598;0.176;240.300;6.600;0.000;1.000;17.000
20/11/2010;16:21:00;1.590;0.172;239.690;6.600;0.000;1.000;18.000
20/11/2010;16:22:00;1.576;0.168;238.720;6.600;0.000;1.000;17.000
20/11/2010;16:23:00;1.574;0.168;238.660;6.600;0.000;1.000;18.000
20/11/2010;16:24:00;1.572;0.166;238.500;6.600;0.000;1.000;17.000
20/11/2010;16:25:00;1.568;0.166;238.280;6.600;0.000;2.000;18.000
20/11/2010;16:26:00;1.558;0.164;237.450;6.600;0.000;1.000;17.000
20/11/2010;16:27:00;1.572;0.168;238.640;6.600;0.000;1.000;17.000
20/11/2010;16:28:00;1.568;0.168;238.370;6.600;0.000;1.000;18.000
20/11/2010;16:29:00;1.564;0.166;238.020;6.600;0.000;1.000;17.000
20/11/2010;16:30:00;1.550;0.162;236.800;6.600;0.000;1.000;18.000
20/11/2010;16:31:00;1.538;0.158;235.890;6.400;0.000;2.000;17.000
20/11/2010;16:32:00;1.512;0.116;235.550;6.400;0.000;0.000;17.000
20/11/2010;16:33:00;1.484;0.000;236.900;6.200;0.000;0.000;17.000
20/11/2010;16:34:00;1.434;0.000;237.100;6.000;0.000;0.000;17.000
20/11/2010;16:35:00;1.400;0.080;237.540;5.800;0.000;0.000;17.000
20/11/2010;16:36:00;1.398;0.080;237.370;5.800;0.000;0.000;18.000
20/11/2010;16:37:00;1.394;0.082;236.900;5.800;0.000;0.000;17.000
20/11/2010;16:38:00;1.400;0.080;237.560;5.800;0.000;0.000;17.000
20/11/2010;16:39:00;1.402;0.080;237.660;5.800;0.000;0.000;18.000
20/11/2010;16:40:00;1.404;0.080;238.020;5.800;0.000;0.000;17.000
20/11/2010;16:41:00;1.410;0.078;238.410;5.800;0.000;0.000;17.000
20/11/2010;16:42:00;1.410;0.080;238.480;5.800;0.000;0.000;18.000
20/11/2010;16:43:00;1.410;0.080;238.340;5.800;0.000;0.000;17.000
20/11/2010;16:44:00;1.420;0.078;239.260;5.800;0.000;0.000;18.000
20/11/2010;16:45:00;1.500;0.000;239.190;6.200;0.000;0.000;17.000
20/11/2010;16:46:00;1.494;0.000;239.370;6.200;0.000;0.000;18.000
20/11/2010;16:47:00;1.502;0.000;239.810;6.200;0.000;0.000;18.000
20/11/2010;16:48:00;1.500;0.000;239.790;6.200;0.000;0.000;17.000
20/11/2010;16:49:00;1.484;0.000;238.410;6.200;0.000;0.000;18.000
20/11/2010;16:50:00;1.486;0.000;238.790;6.200;0.000;0.000;17.000
20/11/2010;16:51:00;1.606;0.154;238.770;6.600;0.000;0.000;18.000
20/11/2010;16:52:00;1.584;0.150;238.360;6.600;0.000;0.000;17.000
20/11/2010;16:53:00;1.550;0.112;237.820;6.400;0.000;0.000;17.000
20/11/2010;16:54:00;1.510;0.048;238.490;6.200;0.000;0.000;18.000
20/11/2010;16:55:00;1.496;0.000;237.330;6.200;0.000;0.000;17.000
20/11/2010;16:56:00;1.496;0.046;237.540;6.200;0.000;0.000;17.000
20/11/2010;16:57:00;1.500;0.046;237.870;6.200;0.000;0.000;18.000
20/11/2010;16:58:00;1.498;0.046;237.850;6.200;0.000;0.000;17.000
20/11/2010;16:59:00;1.498;0.048;238.000;6.200;0.000;0.000;18.000
20/11/2010;17:00:00;1.492;0.046;237.550;6.200;0.000;0.000;17.000
20/11/2010;17:01:00;1.490;0.000;236.960;6.200;0.000;0.000;17.000
20/11/2010;17:02:00;1.484;0.000;236.260;6.200;0.000;0.000;17.000
20/11/2010;17:03:00;1.484;0.000;236.340;6.200;0.000;0.000;17.000
20/11/2010;17:04:00;1.478;0.000;236.340;6.200;0.000;0.000;18.000
20/11/2010;17:05:00;1.474;0.000;236.030;6.200;0.000;0.000;17.000
20/11/2010;17:06:00;1.474;0.000;236.020;6.200;0.000;0.000;17.000
20/11/2010;17:07:00;1.452;0.000;235.570;6.200;0.000;0.000;17.000
20/11/2010;17:08:00;1.366;0.086;234.380;5.800;0.000;0.000;17.000
20/11/2010;17:09:00;1.370;0.086;234.310;5.800;0.000;0.000;17.000
20/11/2010;17:10:00;1.384;0.084;235.650;5.800;0.000;0.000;17.000
20/11/2010;17:11:00;1.390;0.084;236.120;5.800;0.000;0.000;17.000
20/11/2010;17:12:00;1.386;0.084;235.790;5.800;0.000;0.000;17.000
20/11/2010;17:13:00;1.380;0.084;235.340;5.800;0.000;0.000;17.000
20/11/2010;17:14:00;1.390;0.082;236.210;5.800;0.000;0.000;17.000
20/11/2010;17:15:00;1.394;0.082;236.590;5.800;0.000;0.000;17.000
20/11/2010;17:16:00;1.498;0.074;236.600;6.400;0.000;0.000;17.000
20/11/2010;17:17:00;1.748;0.056;236.270;7.400;0.000;0.000;17.000
20/11/2010;17:18:00;1.740;0.056;235.840;7.400;0.000;0.000;17.000
20/11/2010;17:19:00;1.740;0.058;235.770;7.400;0.000;0.000;17.000
20/11/2010;17:20:00;1.726;0.058;234.800;7.200;0.000;0.000;17.000
20/11/2010;17:21:00;1.772;0.000;234.630;7.600;0.000;0.000;17.000
20/11/2010;17:22:00;1.800;0.000;234.830;7.600;0.000;0.000;17.000
20/11/2010;17:23:00;1.808;0.000;235.370;7.600;0.000;0.000;17.000
20/11/2010;17:24:00;1.852;0.080;235.820;7.800;0.000;0.000;17.000
20/11/2010;17:25:00;1.918;0.168;236.200;8.000;0.000;0.000;17.000
20/11/2010;17:26:00;1.920;0.168;236.350;8.000;0.000;0.000;18.000
20/11/2010;17:27:00;1.910;0.166;235.880;8.000;0.000;0.000;17.000
20/11/2010;17:28:00;1.920;0.170;236.850;8.000;0.000;0.000;17.000
20/11/2010;17:29:00;1.914;0.164;235.420;8.000;0.000;0.000;17.000
20/11/2010;17:30:00;2.040;0.066;235.990;8.600;0.000;0.000;17.000
20/11/2010;17:31:00;2.034;0.066;236.270;8.600;0.000;0.000;17.000
20/11/2010;17:32:00;2.038;0.066;236.690;8.600;0.000;0.000;17.000
20/11/2010;17:33:00;2.040;0.068;236.900;8.600;0.000;0.000;17.000
20/11/2010;17:34:00;2.044;0.068;237.190;8.600;0.000;0.000;18.000
20/11/2010;17:35:00;2.044;0.068;237.320;8.600;0.000;0.000;17.000
20/11/2010;17:36:00;2.044;0.068;237.360;8.600;0.000;0.000;17.000
20/11/2010;17:37:00;2.040;0.068;236.980;8.600;0.000;0.000;18.000
20/11/2010;17:38:00;2.038;0.066;236.910;8.600;0.000;0.000;17.000
20/11/2010;17:39:00;2.044;0.068;237.330;8.600;0.000;0.000;17.000
20/11/2010;17:40:00;2.048;0.070;237.580;8.600;0.000;0.000;17.000
20/11/2010;17:41:00;1.960;0.052;237.830;8.200;0.000;0.000;18.000
20/11/2010;17:42:00;1.952;0.058;237.660;8.200;0.000;0.000;17.000
20/11/2010;17:43:00;1.956;0.058;237.990;8.200;0.000;0.000;17.000
20/11/2010;17:44:00;1.962;0.058;238.390;8.200;0.000;0.000;18.000
20/11/2010;17:45:00;1.944;0.060;237.180;8.200;0.000;0.000;17.000
20/11/2010;17:46:00;1.934;0.060;236.750;8.000;0.000;0.000;17.000
20/11/2010;17:47:00;1.934;0.060;236.820;8.000;0.000;0.000;18.000
20/11/2010;17:48:00;1.938;0.060;236.580;8.200;0.000;0.000;17.000
20/11/2010;17:49:00;1.942;0.060;236.930;8.200;0.000;0.000;17.000
20/11/2010;17:50:00;1.936;0.060;236.440;8.200;0.000;0.000;17.000
20/11/2010;17:51:00;1.946;0.060;237.120;8.200;0.000;0.000;17.000
20/11/2010;17:52:00;1.934;0.060;236.440;8.200;0.000;0.000;18.000
20/11/2010;17:53:00;1.912;0.062;235.290;8.000;0.000;0.000;17.000
20/11/2010;17:54:00;1.908;0.062;234.980;8.000;0.000;0.000;17.000
20/11/2010;17:55:00;1.916;0.062;235.570;8.000;0.000;0.000;17.000
20/11/2010;17:56:00;1.924;0.062;236.110;8.000;0.000;0.000;17.000
20/11/2010;17:57:00;1.920;0.062;235.810;8.000;0.000;0.000;17.000
20/11/2010;17:58:00;2.088;0.108;236.100;8.800;0.000;0.000;17.000
20/11/2010;17:59:00;2.104;0.164;236.400;8.800;0.000;0.000;17.000
20/11/2010;18:00:00;2.098;0.162;236.100;8.800;0.000;0.000;17.000
20/11/2010;18:01:00;2.090;0.160;235.600;8.800;0.000;0.000;17.000
20/11/2010;18:02:00;2.076;0.158;234.840;8.800;0.000;0.000;17.000
20/11/2010;18:03:00;2.086;0.160;235.270;8.800;0.000;0.000;17.000
20/11/2010;18:04:00;2.072;0.158;234.510;8.800;0.000;0.000;17.000
20/11/2010;18:05:00;2.070;0.156;234.570;8.800;0.000;0.000;17.000
20/11/2010;18:06:00;2.064;0.148;234.810;8.800;0.000;0.000;17.000
20/11/2010;18:07:00;2.010;0.062;235.670;8.400;0.000;0.000;17.000
20/11/2010;18:08:00;2.556;0.132;235.610;11.000;0.000;0.000;17.000
20/11/2010;18:09:00;2.950;0.098;234.870;12.600;0.000;0.000;17.000
20/11/2010;18:10:00;2.776;0.052;234.110;11.800;0.000;0.000;17.000
20/11/2010;18:11:00;3.228;0.066;233.650;13.800;0.000;0.000;16.000
20/11/2010;18:12:00;4.544;0.072;231.770;19.800;0.000;24.000;17.000
20/11/2010;18:13:00;5.182;0.060;231.780;22.200;0.000;35.000;16.000
20/11/2010;18:14:00;4.676;0.000;232.240;20.400;0.000;27.000;17.000
20/11/2010;18:15:00;5.076;0.060;231.130;21.800;0.000;35.000;16.000
20/11/2010;18:16:00;4.598;0.072;231.350;20.200;0.000;27.000;17.000
20/11/2010;18:17:00;7.046;0.070;229.000;30.600;0.000;66.000;16.000
20/11/2010;18:18:00;7.158;0.080;229.730;31.000;0.000;68.000;16.000
20/11/2010;18:19:00;7.118;0.070;229.260;31.000;0.000;69.000;16.000
20/11/2010;18:20:00;7.114;0.082;229.430;31.000;0.000;68.000;16.000
